1515,AN202403261628190811,001002005001008002,2024-03-27,东岳硅材,code,Done,300821,东岳硅材:关于公司拟续聘2024年度会计师事务所的公告
1516,AN202403281628447820,001002005001008002,2024-03-29,北鼎股份,code,Done,300824,北鼎股份:关于续聘会计师事务所的公告
1517,AN202404111630158846,001002005001008002,2024-04-12,新产业,code,Done,300832,新产业:关于续聘深圳大华国际会计师事务所为公司2024年度审计机构的公告
1518,AN202402281624001872,001002005001008002,2024-02-29,帝科股份,code,Done,300842,帝科股份:关于续聘会计师事务所的公告
1519,AN202403291629104119,001002005001008002,2024-03-30,四会富仕,code,"",300852,四会富仕:关于拟续聘会计师事务所的公告
1520,AN202403281628490827,001002005001008002,2024-03-29,南大环境,code,Done,300864,南大环境:关于拟续聘会计师事务所的公告
1521,AN202403281628452133,001002005001008002,2024-03-29,大宏立,code,Done,300865,大宏立:关于拟续聘2024年度会计师事务所的公告
1522,AN202403291629102445,001002005001008002,2024-03-30,蒙泰高新,code,"",300876,蒙泰高新:关于拟续聘会计师事务所的公告
1523,AN202403281628437675,001002005001008002,2024-03-29,山科智能,code,Done,300897,山科智能:关于续聘会计师事务所的公告
1524,AN202401231617950350,001002005001008002,2024-01-24,熊猫乳品,code,Done,300898,熊猫乳品:关于拟续聘会计师事务所的公告
1525,AN202403291629102161,001002005001008002,2024-03-30,中胤时尚,code,Done,300901,中胤时尚:关于续聘会计师事务所的公告
1526,AN202404081630049716,001002005001008002,2024-04-09,仲景食品,code,Done,300908,仲景食品:关于续聘会计师事务所的公告
1527,AN202403261628224250,001002005001008002,2024-03-27,瑞丰新材,code,Done,300910,瑞丰新材:关于拟续聘会计师事务所的公告
1528,AN202404091630084626,001002005001008002,2024-04-10,天秦装备,code,Done,300922,天秦装备:关于续聘2024年度会计师事务所的公告
1529,AN202403291629061837,001002005001008002,2024-03-30,博俊科技,code,Done,300926,博俊科技:关于续聘会计师事务所的公告
1530,AN202404091630085975,001002005001008002,2024-04-10,尤安设计,code,Done,300983,尤安设计:拟续聘会计师事务所的公告
1531,AN202404081630055831,001002005001008002,2024-04-09,金沃股份,code,"",300984,金沃股份:关于续聘会计师事务所的公告
1532,AN202404081630055629,001002005001008002,2024-04-09,创益通,code,Done,300991,创益通:关于续聘上会会计师事务所(特殊普通合伙为公司2024年度审计机构的公告
1533,AN202403221627627851,001002005001008002,2024-03-23,金龙鱼,code,Done,300999,金龙鱼:关于续聘2024会计师事务所的公告
1534,AN202404091630092034,001002005001008002,2024-04-10,肇民科技,code,Done,301000,肇民科技:关于续聘会计师事务所的公告
1535,AN202404111630157381,001002005001008002,2024-04-12,崧盛股份,code,Done,301002,崧盛股份:关于拟续聘会计师事务所的公告
1536,AN202403281628534364,001002005001008002,2024-03-29,雷尔伟,code,Done,301016,雷尔伟:关于续聘会计师事务所的公告
1537,AN202403291629102362,001002005001008002,2024-03-30,信濠光电,code,Done,301051,信濠光电:关于续聘2024年度会计师事务所的公告
1538,AN202404011629201347,001002005001008002,2024-04-02,大地海洋,code,Done,301068,大地海洋:关于续聘会计师事务所的公告
1539,AN202403211627465933,001002005001008002,2024-03-22,新瀚新材,code,Done,301076,新瀚新材:关于续聘会计师事务所的公告
1540,AN202404021629519946,001002005001008002,2024-04-03,邵阳液压,code,Done,301079,邵阳液压:关于续聘会计师事务所的公告
1541,AN202403291629074638,001002005001008002,2024-03-30,华研精机,code,Done,301138,华研精机:关于续聘2024年度会计师事务所的公告
1542,AN202404081630058343,001002005001008002,2024-04-09,中一科技,code,Done,301150,中一科技:关于续聘会计师事务所的公告
1543,AN202404111630162209,001002005001008002,2024-04-12,翔楼新材,code,Done,301160,翔楼新材:关于公司续聘会计师事务所的公告
1544,AN202404111630159611,001002005001008002,2024-04-12,大族数控,code,Done,301200,大族数控:关于续聘会计师事务所的公告
1545,AN202403071625962923,001002005001008002,2024-03-08,华融化学,code,Done,301256,华融化学:关于拟续聘会计师事务所的公告
1546,AN202404021629421262,001002005001008002,2024-04-03,珠城科技,code,Done,301280,珠城科技:关于续聘会计师事务所的公告
1547,AN202403281628452463,001002005001008002,2024-03-29,东利机械,code,Done,301298,东利机械:关于续聘会计师事务所的公告
1548,AN202403121626472763,001002005001008002,2024-03-13,信音电子,code,Done,301329,信音电子:关于续聘2024年度会计师事务所的公告
1549,AN202404111630158448,001002005001008002,2024-04-12,怡和嘉业,code,Done,301367,怡和嘉业:关于续聘会计师事务所的公告
1550,AN202403141626758563,001002005001008002,2024-03-15,隆扬电子,code,Done,301389,隆扬电子:关于续聘2024年度会计师事务所的公告
1551,AN202404081630054219,001002005001008002,2024-04-09,昊帆生物,code,Done,301393,昊帆生物:关于续聘会计师事务所的公告
1552,AN202404101630118058,001002005001008002,2024-04-11,溯联股份,code,Done,301397,溯联股份:关于续聘会计师事务所的公告
1553,AN202403281628531759,001002005001008002,2024-03-29,三态股份,code,Done,301558,三态股份:关于拟续聘2024年度会计师事务所的公告
1554,AN202404011629210341,001002005001008002,2024-04-02,贝隆精密,code,Done,301567,贝隆精密:关于续聘会计师事务所的公告
1555,AN202403221627639239,001002005001008002,2024-03-22,华岭股份,code,Done,430139,华岭股份:续聘会计师事务所公告
1556,AN202403081626035605,001002005001008002,2024-03-08,海能技术,code,Done,430476,海能技术:拟续聘2024年度会计师事务所公告
1557,AN202404111630149475,001002005001008002,2024-04-11,峆一药业,code,Done,430478,峆一药业:续聘2024年度会计师事务所公告
1558,AN202401171617589845,001002005001008002,2024-01-17,丰光精密,code,Done,430510,丰光精密:拟续聘2024年度会计师事务所公告
1559,AN202403281628435173,001002005001008002,2024-03-29,中国国贸,code,Done,600007,中国国贸:中国国贸关于续聘会计师事务所公告
1560,AN202403281628459486,001002005001008002,2024-03-29,民生银行,code,Done,600016,民生银行:中国民生银行关于续聘会计师事务所公告
1561,AN202403281628446667,001002005001008002,2024-03-29,日照港,code,Done,600017,日照港:日照港关于续聘会计师事务所的公告
1562,AN202403291629047660,001002005001008002,2024-03-30,上港集团,code,Done,600018,上港集团:上港集团续聘会计师事务所公告
1563,AN202404011629210868,001002005001008002,2024-04-02,上海电力,code,Done,600021,上海电力:上海电力股份有限公司关于续聘会计师事务所的公告
1564,AN202403271628309186,001002005001008002,2024-03-28,华电国际,code,Done,600027,华电国际:关于续聘会计师事务所的公告
1565,AN202403241628064580,001002005001008002,2024-03-25,中国石化,code,Done,600028,中国石化:关于续聘会计师事务所的公告
1566,AN202403151626865013,001002005001008002,2024-03-16,中直股份,code,Done,600038,中直股份:中航直升机股份有限公司关于续聘会计师事务所的公告
1567,AN202403191627209569,001002005001008002,2024-03-20,中国联通,code,Done,600050,中国联通:中国联合网络通信股份有限公司关于续聘会计师事务所的公告
1568,AN202403191627209599,001003002001,2024-03-20,中国联通,code,"",600050,中国联通:中国联合网络通信股份有限公司董事会审计委员会关于续聘会计师事务所的审核意见
1569,AN202403221627624124,001002005001008002,2024-03-23,万东医疗,code,Done,600055,万东医疗:万东医疗关于续聘会计师事务所的公告
1570,AN202403291629099397,001002005001008002,2024-03-30,海信视像,code,Done,600060,海信视像:海信视像关于续聘会计师事务所的公告
1571,AN202403211627463031,001002005001008002,2024-03-22,华润双鹤,code,Done,600062,华润双鹤:华润双鹤关于续聘会计师事务所公告
1572,AN202404011629209842,001002005001008002,2024-04-02,宇通客车,code,Done,600066,宇通客车:关于续聘会计师事务所的公告
1573,AN202403281628560014,001002005001008002,2024-03-29,人福医药,code,Done,600079,人福医药:人福医药关于续聘会计师事务所的公告
1574,AN202404081630058046,001002005001008002,2024-04-09,特变电工,code,Done,600089,特变电工:特变电工股份有限公司2024年度续聘会计师事务所的公告
1575,AN202404091630092012,001002005001008002,2024-04-10,广州发展,code,Done,600098,广州发展:广州发展集团股份有限公司续聘会计师事务所公告
1576,AN202403281628542629,001002005001008002,2024-03-29,明星电力,code,Done,600101,明星电力:四川明星电力股份有限公司关于续聘会计师事务所的公告
1577,AN202403291629045259,001002005001008002,2024-03-30,上汽集团,code,Done,600104,上汽集团:上汽集团关于续聘会计师事务所的公告
1578,AN202403281628531546,001002005001008002,2024-03-29,中国东航,code,Done,600115,中国东航:中国东方航空股份有限公司关于续聘2024年度会计师事务所的公告
1579,AN202403281628539382,001002005001008002,2024-03-29,太极集团,code,Done,600129,太极集团:太极集团关于续聘会计师事务所的公告
1580,AN202403291629056370,001002005001008002,2024-03-30,重庆啤酒,code,Done,600132,重庆啤酒:重庆啤酒股份有限公司关于续聘会计师事务所的公告
1581,AN202403281628478533,001002005001008002,2024-03-29,天坛生物,code,Done,600161,天坛生物:天坛生物续聘会计师事务所公告
1582,AN202404011629205341,001002005001008002,2024-04-02,上海贝岭,code,Done,600171,上海贝岭:上海贝岭续聘会计师事务所的公告
1583,AN202404111630158780,001002005001008002,2024-04-12,卧龙地产,code,Done,600173,卧龙地产:卧龙资源集团股份有限公司关于续聘会计师事务所的公告
1584,AN202403191627211868,001002005001008002,2024-03-20,中国巨石,code,Done,600176,中国巨石:中国巨石关于续聘会计师事务所的公告
1585,AN202403281628538820,001002005001008002,2024-03-29,生益科技,code,Done,600183,生益科技:生益科技关于续聘会计师事务所的公告
1586,AN202401111617254546,001002005001008002,2024-01-12,中牧股份,code,Done,600195,中牧股份:中牧实业股份有限公司关于续聘会计师事务所的公告
1587,AN202403261628190316,001002005001008002,2024-03-27,复星医药,code,Done,600196,复星医药:复星医药关于2024年续聘会计师事务所的公告
1588,AN202403291629063412,001002005001008002,2024-03-30,紫江企业,code,Done,600210,紫江企业:上海紫江企业集团股份有限公司关于续聘会计师事务所的公告
1589,AN202403261628184926,001002005001008002,2024-03-27,西藏药业,code,Done,600211,西藏药业:西藏诺迪康药业股份有限公司关于续聘会计师事务所的公告
1590,AN202404011629210465,001002005001008002,2024-04-02,金鹰股份,code,Done,600232,金鹰股份:关于公司续聘会计师事务所的公告
1591,AN202403281628442943,001003001001003,2024-03-29,首旅酒店,code,Done,600258,首旅酒店:北京首旅酒店(集团股份有限公司董事会审计委员会同意公司2024年续聘会计师事务所的意见
1592,AN202403281628442982,001002005001008002,2024-03-29,首旅酒店,code,Done,600258,首旅酒店:北京首旅酒店(集团股份有限公司关于续聘会计师事务所的公告
1593,AN202403291629041711,001001001001005,2024-03-30,开开实业,code,"",600272,开开实业:拟续聘2024年度财务报表审计和内部控制审计会计师事务所的公告
1594,AN202403281628447448,001002005001008002,2024-03-29,大恒科技,code,Done,600288,大恒科技:大恒新纪元科技股份有限公司关于续聘会计师事务所的公告
1595,AN202403291629045894,001002005001008002,2024-03-30,远达环保,code,Done,600292,远达环保:远达环保关于续聘会计师事务所的公告
1596,AN202403151626863451,001002005001008002,2024-03-16,洪都航空,code,Done,600316,洪都航空:江西洪都航空工业股份有限公司关于续聘会计师事务所的公告
1597,AN202403211627465873,001002005001008002,2024-03-22,新力金融,code,Done,600318,新力金融:安徽新力金融股份有限公司关于续聘会计师事务所的公告
1598,AN202404081630053667,001002005001008002,2024-04-09,亚星化学,code,Done,600319,亚星化学:潍坊亚星化学股份有限公司关于续聘2024年度会计师事务所的公告
1599,AN202404091630082336,001002005001008002,2024-04-10,恒力石化,code,Done,600346,恒力石化:恒力石化关于续聘会计师事务所的公告
1600,AN202403211627466059,001002005001008002,2024-03-22,敦煌种业,code,Done,600354,敦煌种业:甘肃省敦煌种业集团股份有限公司关于续聘会计师事务所的公告
1601,AN202403151626835466,001002005001008002,2024-03-16,中航机载,code,Done,600372,中航机载:中航机载关于续聘会计师事务所的公告
1602,AN202404021629429858,001002005001008002,2024-04-03,健康元,code,Done,600380,健康元:健康元药业集团股份有限公司关于续聘会计师事务所的公告
1603,AN202403141626761880,001002005001008002,2024-03-15,金地集团,code,Done,600383,金地集团:关于续聘会计师事务所的公告
1604,AN202403221627628224,001002005001008002,2024-03-23,龙净环保,code,"",600388,龙净环保:关于续聘会计师事务所的公告
1605,AN202403291629048505,001002005001008002,2024-03-30,抚顺特钢,code,Done,600399,抚顺特钢:关于续聘会计师事务所的公告
1606,AN202403291629062449,001002005001008002,2024-03-30,大有能源,code,Done,600403,大有能源:河南大有能源股份有限公司关于续聘会计师事务所的公告
1607,AN202404021629500029,001002005001008002,2024-04-03,安泰集团,code,Done,600408,安泰集团:安泰集团关于续聘会计师事务所的公告
1608,AN202404091630086489,001002005001008002,2024-04-10,湘电股份,code,Done,600416,湘电股份:湘潭电机股份有限公司续聘会计师事务所公告
1609,AN202403291629055237,001002005001008002,2024-03-30,国药现代,code,Done,600420,国药现代:关于续聘2024年度会计师事务所的公告
1610,AN202403251628080435,001002005001008002,2024-03-26,青松建化,code,Done,600425,青松建化:青松建化关于续聘会计师事务所的公告
1611,AN202403271628366161,001002005001008002,2024-03-28,中远海特,code,Done,600428,中远海特:中远海运特种运输股份有限公司关于续聘2024年度会计师事务所的公告
1612,AN202404101630115531,001002005001008002,2024-04-11,国机通用,code,Done,600444,国机通用:国机通用关于续聘会计师事务所的公告
1613,AN202404081630052478,001002005001008002,2024-04-09,士兰微,code,Done,600460,士兰微:杭州士兰微电子股份有限公司关于续聘会计师事务所的公告
1614,AN202403291629101778,001002005001008002,2024-03-30,杭萧钢构,code,Done,600477,杭萧钢构:杭萧钢构关于续聘会计师事务所的公告
1615,AN202403281628444367,001002005001008002,2024-03-29,津药药业,code,Done,600488,津药药业:津药药业股份有限公司关于续聘会计师事务所的公告
1616,AN202403291629054602,001002005001008002,2024-03-30,凤竹纺织,code,Done,600493,凤竹纺织:凤竹纺织关于续聘会计师事务所的公告
1617,AN202403251628098826,001002005001008002,2024-03-26,科达制造,code,Done,600499,科达制造:科达制造股份有限公司关于续聘会计师事务所的公告
1618,AN202403201627319131,001002005001008002,2024-03-21,上海能源,code,Done,600508,上海能源:上海能源关于续聘会计师事务所的公告
1619,AN202403201627328730,001002005001008002,2024-03-21,国药股份,code,Done,600511,国药股份:国药股份关于续聘2024年度会计师事务所的公告
1620,AN202403291629099788,001002005001008002,2024-03-30,*ST莫高,code,Done,600543,*ST莫高:莫高股份关于续聘会计师事务所的公告
1621,AN202403281628531418,001002005001008002,2024-03-29,山东黄金,code,Done,600547,山东黄金:山东黄金矿业股份有限公司关于续聘会计师事务所的公告
1622,AN202403221627624740,001002005001008002,2024-03-23,深高速,code,Done,600548,深高速:关于续聘2024年度会计师事务所的公告
1623,AN202403101626200692,001002005001008002,2024-03-11,康缘药业,code,Done,600557,康缘药业:江苏康缘药业股份有限公司关于续聘会计师事务所的公告
1624,AN202403281628434446,001002005001008002,2024-03-29,金自天正,code,Done,600560,金自天正:北京金自天正智能控制股份有限公司关于续聘会计师事务所的公告
1625,AN202403221627624753,001002005001008002,2024-03-23,法拉电子,code,Done,600563,法拉电子:关于续聘会计师事务所并确定其报酬的公告
1626,AN202404091630089121,001002005001008002,2024-04-10,济川药业,code,Done,600566,济川药业:湖北济川药业股份有限公司关于续聘会计师事务所的公告
1627,AN202403241628064549,001002005001008002,2024-03-25,恒生电子,code,Done,600570,恒生电子:恒生电子股份有限公司关于续聘会计师事务所的公告
1628,AN202403291629111977,001002005001008002,2024-03-30,祥源文旅,code,Done,600576,祥源文旅:关于续聘会计师事务所的公告
1629,AN202403181626977019,001002005001008002,2024-03-19,精达股份,code,Done,600577,精达股份:精达股份关于续聘会计师事务所的公告
1630,AN202403181626984950,001002005001008002,2024-03-19,海油工程,code,Done,600583,海油工程:海油工程关于续聘会计师事务所的公告
1631,AN202403291629048880,001002005001008002,2024-03-30,用友网络,code,Done,600588,用友网络:用友网络关于续聘会计师事务所的公告
1632,AN202403281628452373,001002005001008002,2024-03-29,北大荒,code,Done,600598,北大荒:黑龙江北大荒农业股份有限公司关于续聘会计师事务所的公告
1633,AN202403291629049636,001002005001008002,2024-03-30,方正科技,code,Done,600601,方正科技:方正科技关于续聘会计师事务所的公告
1634,AN202403041625395573,001002005001008002,2024-03-05,汇通能源,code,Done,600605,汇通能源:关于续聘会计师事务所的公告
1635,AN202404021629520189,001002005001008002,2024-04-03,天宸股份,code,Done,600620,天宸股份:上海市天宸股份有限公司关于续聘会计师事务所公告
1636,AN202403291629049325,001002005001008002,2024-03-30,华建集团,code,Done,600629,华建集团:华东建筑集团股份有限公司关于续聘会计师事务所的公告
1637,AN202403281628440656,001002005001008002,2024-03-29,大众公用,code,Done,600635,大众公用:上海大众公用事业(集团股份有限公司关于续聘会计事务所的公告
1638,AN202404111630159908,001002005001008002,2024-04-12,浦东金桥,code,Done,600639,浦东金桥:浦东金桥关于续聘会计师事务所的公告
1639,AN202403291629062256,001002005001008002,2024-03-30,乐山电力,code,Done,600644,乐山电力:乐山电力股份有限公司关于续聘中天运会计师事务所为公司2024年度财务审计机构和内部控制审计机构的公告
1640,AN202403291629058622,001003002001,2024-03-30,城投控股,code,"",600649,城投控股:上海城投控股股份有限公司审计委员会关于续聘会计师事务所的审核意见
1641,AN202403291629058627,001002005001008002,2024-03-30,城投控股,code,Done,600649,城投控股:上海城投控股股份有限公司关于续聘会计师事务所的公告
1642,AN202403291629047811,001002005001008002,2024-03-30,飞乐音响,code,Done,600651,飞乐音响:飞乐音响续聘会计师事务所的公告
1643,AN202403291629090803,001002005001008002,2024-03-30,ST中安,code,Done,600654,ST中安:关于续聘会计师事务所的公告
1644,AN202403211627460134,001002005001008002,2024-03-22,豫园股份,code,Done,600655,豫园股份:上海豫园旅游商城(集团股份有限公司关于支付2023年度内控审计会计师事务所报酬与2024年续聘内控审计会计师事务所的公告
1645,AN202403211627460130,001002005001008002,2024-03-22,豫园股份,code,Done,600655,豫园股份:上海豫园旅游商城(集团股份有限公司关于支付2023年度会计师事务所报酬与2024年续聘会计师事务所的公告
1646,AN202403151626835049,001002005001008002,2024-03-16,福耀玻璃,code,Done,600660,福耀玻璃:福耀玻璃关于续聘会计师事务所的公告
1647,AN202403291629102229,001002005001008002,2024-03-30,东阳光,code,Done,600673,东阳光:东阳光关于续聘“天健会计师事务所(特殊普通合伙”为公司2024年度财务审计和内控审计机构的公告
1648,AN202403281628438887,001002005001008002,2024-03-29,交运股份,code,Done,600676,交运股份:上海交运集团股份有限公司续聘会计师事务所公告
1649,AN202403201627327593,001002005001008002,2024-03-21,上海石化,code,Done,600688,上海石化:上海石化关于续聘会计师事务所的公告
1650,AN202403191627175747,001002005001008002,2024-03-20,舍得酒业,code,Done,600702,舍得酒业:舍得酒业关于续聘会计师事务所的公告
1651,AN202404071630035693,001002005001008002,2024-04-08,南京医药,code,Done,600713,南京医药:南京医药续聘会计师事务所公告
1652,AN202403281628442490,001002005001008002,2024-03-29,云维股份,code,Done,600725,云维股份:云维股份关于续聘会计师事务所的公告
1653,AN202404081630061296,001002005001008002,2024-04-09,佳都科技,code,Done,600728,佳都科技:佳都科技关于续聘会计师事务所的公告
1654,AN202404011629210421,001002005001008002,2024-04-02,湖南海利,code,Done,600731,湖南海利:湖南海利关于续聘会计师事务所的公告
1655,AN202403271628309902,001002005001008002,2024-03-28,一汽富维,code,Done,600742,一汽富维:关于续聘会计师事务所的公告
1656,AN202404091630084016,001002005001008002,2024-04-10,西藏旅游,code,Done,600749,西藏旅游:西藏旅游2024年度续聘会计师事务所的公告
1657,AN202403281628448530,001002005001008002,2024-03-29,南京熊猫,code,Done,600775,南京熊猫:南京熊猫续聘会计师事务所公告
1658,AN202403211627438768,001002005001008002,2024-03-22,新华百货,code,Done,600785,新华百货:银川新华百货商业集团股份有限公司关于续聘会计师事务所的公告
1659,AN202403281628531454,001002005001008002,2024-03-29,华新水泥,code,Done,600801,华新水泥:华新水泥关于续聘公司2024年度财务审计和内部控制审议会计师事务所的公告
1660,AN202403221627618147,001002005001008002,2024-03-23,新奥股份,code,Done,600803,新奥股份:新奥股份关于续聘会计师事务所的公告
1661,AN202404011629207010,001002005001008002,2024-04-02,宇通重工,code,Done,600817,宇通重工:关于续聘会计师事务所的公告
1662,AN202404101630118603,001002005001008002,2024-04-11,兰生股份,code,Done,600826,兰生股份:东浩兰生会展集团股份有限公司关于续聘会计师事务所的公告
1663,AN202403271628308290,001002005001008002,2024-03-28,人民同泰,code,Done,600829,人民同泰:关于续聘会计师事务所的公告
1664,AN202403291629036776,001002005001008002,2024-03-30,第一医药,code,Done,600833,第一医药:上海第一医药股份有限公司关于续聘财务报告审计会计师事务所的公告
1665,AN202403291629036779,001002005001008002,2024-03-30,第一医药,code,Done,600833,第一医药:上海第一医药股份有限公司关于续聘内部控制审计会计师事务所的公告
1666,AN202403221627615754,001002005001008002,2024-03-23,上海机电,code,"",600835,上海机电:上海机电关于续聘会计师事务所的公告
1667,AN202403281628476152,001002005001008002,2024-03-29,海通证券,code,Done,600837,海通证券:海通证券股份有限公司关于续聘会计师事务所的公告
1668,AN202403291629051879,001002005001008002,2024-03-30,上海九百,code,Done,600838,上海九百:上海九百关于续聘会计师事务所的公告
1669,AN202404011629218213,001002005001008002,2024-04-02,电科数字,code,Done,600850,电科数字:中电科数字技术股份有限公司关于续聘会计师事务所的公告
1670,AN202403271628321220,001002005001008002,2024-03-28,银座股份,code,Done,600858,银座股份:银座股份关于续聘会计师事务所的公告
1671,AN202403151626840665,001002005001008002,2024-03-16,中航高科,code,Done,600862,中航高科:中航高科关于续聘会计师事务所的公告
1672,AN202403281628499849,001002005001008002,2024-03-29,通化东宝,code,Done,600867,通化东宝:通化东宝关于续聘会计师事务所的公告
1673,AN202404091630090646,001002005001008002,2024-04-10,远东股份,code,Done,600869,远东股份:关于续聘会计师事务所的公告
1674,AN202403261628185111,001002005001008002,2024-03-27,石化油服,code,Done,600871,石化油服:关于续聘会计师事务所的公告
1675,AN202403291629101940,001002005001008002,2024-03-30,中炬高新,code,Done,600872,中炬高新:中炬高新关于续聘会计师事务所的公告
1676,AN202403251628084748,001002005001008002,2024-03-26,妙可蓝多,code,Done,600882,妙可蓝多:关于续聘会计师事务所的公告
1677,AN202403281628443481,001002005001008002,2024-03-29,南京化纤,code,Done,600889,南京化纤:关于公司续聘会计师事务所的公告(2024-008
1678,AN202403291629045125,001002005001008002,2024-03-30,张江高科,code,Done,600895,张江高科:关于续聘会计师事务所的公告
1679,AN202403291629039899,001002005001008002,2024-03-30,无锡银行,code,Done,600908,无锡银行:关于续聘会计师事务所的公告
1680,AN202403281628460614,001002005001008002,2024-03-29,华安证券,code,Done,600909,华安证券:华安证券股份有限公司关于续聘会计师事务所的公告
1681,AN202403211627462809,001002005001008002,2024-03-22,中国海油,code,Done,600938,中国海油:中国海洋石油有限公司关于续聘会计师事务所的公告
1682,AN202403211627436246,001002005001008002,2024-03-22,中国移动,code,Done,600941,中国移动:关于续聘会计师事务所的公告
1683,AN202403181626972621,001002005001008002,2024-03-19,维远股份,code,Done,600955,维远股份:利华益维远化学股份有限公司关于续聘会计师事务所公告
1684,AN202403291629061008,001002005001008002,2024-03-30,国投中鲁,code,Done,600962,国投中鲁:国投中鲁关于续聘会计师事务所的公告
1685,AN202403141626762549,001002005001008002,2024-03-15,宝胜股份,code,Done,600973,宝胜股份:关于续聘会计师事务所的公告
1686,AN202404081630051666,001002005001008002,2024-04-09,北矿科技,code,Done,600980,北矿科技:北矿科技关于续聘会计师事务所的公告
1687,AN202402271623746015,001002005001008002,2024-02-28,浙文互联,code,Done,600986,浙文互联:浙文互联关于续聘会计师事务所的公告
1688,AN202403291629045811,001002005001008002,2024-03-30,航民股份,code,Done,600987,航民股份:航民股份关于续聘会计师事务所公告
1689,AN202403211627439631,001002005001008002,2024-03-22,宝丰能源,code,Done,600989,宝丰能源:宁夏宝丰能源集团股份有限公司关于续聘会计师事务所的公告
1690,AN202403291629053383,001002005001008002,2024-03-30,贵绳股份,code,Done,600992,贵绳股份:贵州钢绳股份有限公司关于续聘会计师事务所的公告
1691,AN202403291629070234,001002005001008002,2024-03-30,南网储能,code,Done,600995,南网储能:南方电网储能股份有限公司关于续聘会计师事务所的公告
1692,AN202403281628437001,001002005001008002,2024-03-29,唐山港,code,Done,601000,唐山港:唐山港集团股份有限公司关于续聘会计师事务所的公告
1693,AN202403281628554456,001002005001008002,2024-03-29,中信建投,code,Done,601066,中信建投:关于续聘会计师事务所的公告
1694,AN202403281628581605,001002005001008002,2024-03-29,中铝国际,code,Done,601068,中铝国际:中铝国际工程股份有限公司续聘会计师事务所公告
1695,AN202403281628531156,001002005001008002,2024-03-29,渝农商行,code,Done,601077,渝农商行:重庆农村商业银行股份有限公司关于续聘会计师事务所的公告
1696,AN202403291629085668,001002005001008002,2024-03-30,锦江航运,code,Done,601083,锦江航运:锦江航运续聘会计师事务所的公告
1697,AN202403311629187854,001002005001008002,2024-04-01,福元医药,code,Done,601089,福元医药:北京福元医药股份有限公司关于续聘会计师事务所的公告
1698,AN202403281628477283,001002005001008002,2024-03-29,中国国航,code,Done,601111,中国国航:中国国际航空股份有限公司关于续聘会计师事务所的公告
1699,AN202403191627144008,001002005001008002,2024-03-20,四方股份,code,Done,601126,四方股份:四方股份关于续聘2024年度会计师事务所的公告
1700,AN202403211627462746,001002005001008002,2024-03-22,常熟银行,code,Done,601128,常熟银行:江苏常熟农村商业银行股份有限公司续聘会计师事务所公告
1701,AN202403281628452825,001002005001008002,2024-03-29,兴业银行,code,"",601166,兴业银行:兴业银行关于续聘会计师事务所的公告
1702,AN202404111630158576,001002005001008002,2024-04-12,北京银行,code,Done,601169,北京银行:北京银行股份有限公司关于续聘会计师事务所的公告
1703,AN202404101630119058,001002005001008002,2024-04-11,中国西电,code,Done,601179,中国西电:中国西电关于续聘会计师事务所的公告
1704,AN202403291629051255,001002005001008002,2024-03-30,龙江交通,code,Done,601188,龙江交通:龙江交通关于续聘会计师事务所的公告
1705,AN202403281628492877,001002005001008002,2024-03-29,国泰君安,code,Done,601211,国泰君安:国泰君安证券股份有限公司关于续聘会计师事务所的公告
1706,AN202403151626837804,001002005001008002,2024-03-16,吉鑫科技,code,Done,601218,吉鑫科技:江苏吉鑫风能科技股份有限公司关于续聘会计师事务所的公告
1707,AN202404081630051656,001002005001008002,2024-04-09,广州港,code,Done,601228,广州港:广州港股份有限公司关于续聘会计师事务所的公告
1708,AN202404011629207929,001002005001008002,2024-04-02,环旭电子,code,Done,601231,环旭电子:关于续聘会计事务所的公告
1709,AN202403291629058042,001002005001008002,2024-03-30,红塔证券,code,Done,601236,红塔证券:红塔证券股份有限公司关于续聘会计师事务所的公告
1710,AN202403291629051156,001002005001008002,2024-03-30,英利汽车,code,Done,601279,英利汽车:长春英利汽车工业股份有限公司关于续聘会计师事务所的公告
1711,AN202403211627467302,001002005001008002,2024-03-22,中国平安,code,Done,601318,中国平安:中国平安关于建议续聘会计师事务所的公告
1712,AN202403271628310868,001002005001008002,2024-03-28,交通银行,code,Done,601328,交通银行:交通银行续聘会计师事务所公告
1713,AN202403281628451398,001002005001008002,2024-03-29,绿色动力,code,Done,601330,绿色动力:关于续聘会计师事务所的公告
1714,AN202403271628310697,001002005001008002,2024-03-28,新华保险,code,Done,601336,新华保险:新华保险建议续聘2024年度会计师事务所的公告
1715,AN202403291629045318,001002005001008002,2024-03-30,会稽山,code,Done,601579,会稽山:会稽山绍兴酒股份有限公司关于续聘会计师事务所的公告
1716,AN202403221627626025,001002005001008002,2024-03-23,中国外运,code,Done,601598,中国外运:关于续聘会计师事务所的公告
1717,AN202403151626841554,001002005001008002,2024-03-16,中信重工,code,Done,601608,中信重工:中信重工关于续聘会计师事务所的公告
1718,AN202403281628441121,001002005001008002,2024-03-29,广电电气,code,Done,601616,广电电气:关于续聘会计师事务所的公告
1719,AN202403281628444404,001002005001008002,2024-03-29,中国中冶,code,Done,601618,中国中冶:中国中冶关于续聘会计师事务所的公告
1720,AN202403281628473715,001002005001008002,2024-03-29,长城汽车,code,"",601633,长城汽车:长城汽车股份有限公司关于续聘会计师事务所的公告
